flight_id,airline,origin,destination,departure_hour,distance_km,nb_passengers,weather_score,runway_congestion,aircraft_age_years,delay_minutes,severe_delay
FL04087,British,LHR,MAD,18,836.0,279,6.2,0.82,16,22.8,0
FL04088,Ryanair,FRA,FCO,2,469.7,152,7.7,0.359,17,-0.6,0
FL04089,British,FRA,AMS,4,3155.1,193,6.9,0.816,4,32.8,1
FL04090,British,CDG,MAD,10,3372.1,329,1.2,0.587,3,23.3,0
FL04091,Ryanair,FCO,AMS,19,2441.6,109,8.9,0.935,10,65.8,1
FL04092,Ryanair,FCO,LHR,20,434.9,317,9.2,0.731,4,41.1,1
FL04093,Ryanair,FRA,MAD,17,558.8,116,6.5,0.626,17,16.9,0
FL04094,Ryanair,AMS,MAD,8,2178.1,101,6.2,0.184,25,68.0,1
FL04095,British,MAD,FRA,23,2028.2,91,5.4,0.021,2,-24.4,0
FL04096,Ryanair,MAD,CDG,2,2123.5,334,2.9,0.664,11,22.0,0
FL04097,EasyJet,FRA,LHR,21,3204.4,145,10.0,0.759,21,20.1,0
FL04098,British,FRA,AMS,19,2632.5,80,7.3,0.128,7,22.6,0
FL04099,EasyJet,LHR,MAD,22,899.1,226,7.1,,12,38.6,1
FL04100,EasyJet,FCO,MAD,4,1286.4,217,1.5,0.809,16,70.6,1
FL04101,EasyJet,LHR,MAD,17,1833.5,227,3.2,0.054,22,17.9,0
FL04102,Lufthansa,FCO,AMS,19,394.8,128,7.1,,23,15.6,0
FL04103,EasyJet,LHR,MAD,20,1772.7,121,8.4,0.135,22,19.3,0
FL04104,Ryanair,AMS,MAD,11,1761.4,189,8.4,0.775,25,43.6,1
FL04105,Lufthansa,AMS,MAD,12,1401.5,310,4.2,0.509,18,-1.0,0
FL04106,British,FRA,CDG,23,3360.8,276,9.7,0.168,13,32.0,1
FL04107,Ryanair,AMS,MAD,3,1017.3,106,,0.261,21,10.4,0
FL04108,Lufthansa,FRA,AMS,19,1931.1,149,6.7,0.286,15,68.4,1
FL04109,AirFrance,FRA,CDG,22,2537.3,270,,0.386,25,12.4,0
FL04110,British,FRA,CDG,2,1972.2,281,2.8,0.856,12,51.8,1
FL04111,British,FRA,MAD,18,1194.1,171,9.5,0.246,21,25.8,0
FL04112,British,MAD,AMS,23,578.8,346,,0.694,15,18.1,0
FL04113,EasyJet,FRA,LHR,12,465.1,215,9.7,0.52,20,16.4,0
FL04114,Ryanair,LHR,AMS,18,2762.9,320,6.4,0.306,16,34.5,1
FL04115,EasyJet,FCO,AMS,17,2163.4,338,4.5,0.701,17,12.1,0
FL04116,EasyJet,FRA,MAD,16,2456.5,229,8.1,0.318,24,-29.0,0
FL04117,AirFrance,FCO,MAD,18,2655.4,94,2.7,,14,61.7,1
FL04118,EasyJet,FRA,CDG,4,3201.4,234,6.6,0.969,15,27.7,0
FL04119,EasyJet,AMS,FRA,11,2108.9,128,4.7,0.035,17,12.6,0
FL04120,AirFrance,AMS,LHR,11,2160.9,237,7.6,0.989,11,75.1,1
FL04121,British,FCO,LHR,6,864.6,269,1.5,0.289,11,35.2,1
FL04122,AirFrance,MAD,LHR,22,1788.7,186,9.2,0.126,14,1.4,0
FL04123,Lufthansa,LHR,AMS,22,475.1,185,3.3,0.033,17,29.7,0
FL04124,EasyJet,CDG,AMS,12,1043.7,231,2.9,0.002,21,22.5,0
FL04125,EasyJet,LHR,FRA,23,1473.2,222,4.6,0.805,22,31.5,1
FL04126,Lufthansa,FRA,LHR,3,1452.0,125,6.8,0.947,4,22.6,0
FL04127,EasyJet,LHR,FRA,21,1520.2,339,3.4,0.659,18,13.8,0
FL04128,Lufthansa,FCO,LHR,10,1219.4,320,2.5,,11,48.7,1
FL04129,Ryanair,LHR,CDG,12,3163.6,139,6.5,,12,-15.7,0
FL04130,Lufthansa,MAD,FRA,20,828.4,217,,0.752,14,-20.9,0
FL04131,British,FCO,LHR,7,1370.3,263,5.6,0.063,25,31.0,1
FL04132,Lufthansa,AMS,FCO,14,1250.7,279,1.4,0.717,16,61.0,1
FL04133,Lufthansa,LHR,FCO,0,1774.7,144,4.5,0.289,10,9.4,0
FL04134,Ryanair,CDG,LHR,14,2883.4,87,7.1,0.782,17,81.9,1
FL04135,British,AMS,CDG,20,1572.7,283,5.5,0.712,5,32.8,1
FL04136,Lufthansa,CDG,MAD,7,358.1,284,1.6,0.037,14,53.0,1
FL04137,British,MAD,CDG,23,3012.8,275,4.1,0.672,3,49.9,1
FL04138,Lufthansa,CDG,FRA,17,1573.3,148,2.9,0.679,25,-18.6,0
FL04139,AirFrance,FRA,CDG,22,2768.7,227,3.7,0.738,5,53.8,1
FL04140,Lufthansa,LHR,FRA,22,478.3,93,2.2,0.604,18,46.3,1
FL04141,Lufthansa,FRA,LHR,10,496.4,330,7.4,0.23,6,-43.4,0
FL04142,AirFrance,FCO,MAD,13,888.1,223,7.3,0.735,13,-15.9,0
FL04143,Ryanair,CDG,FCO,19,3078.2,314,4.3,0.905,1,39.5,1
FL04144,EasyJet,CDG,FCO,1,1554.8,201,2.2,0.91,24,44.8,1
FL04145,Ryanair,MAD,AMS,23,824.4,115,9.4,0.429,19,28.4,0
FL04146,British,FCO,AMS,18,1806.2,310,2.8,0.182,10,57.4,1
FL04147,Lufthansa,AMS,LHR,2,1194.0,165,2.5,0.946,8,58.1,1
FL04148,AirFrance,LHR,FCO,10,865.1,163,6.4,,5,47.7,1
FL04149,EasyJet,FCO,CDG,18,3057.8,229,8.4,,24,-14.9,0
FL04150,Ryanair,CDG,FRA,9,1382.9,162,9.9,0.37,15,-69.1,0
FL04151,AirFrance,AMS,FCO,7,2140.9,196,7.3,0.28,6,8.1,0
FL04152,Lufthansa,LHR,AMS,8,661.4,180,6.0,0.885,8,2.6,0
FL04153,Lufthansa,FCO,AMS,14,1927.1,266,1.7,0.926,1,22.2,0
FL04154,British,FCO,FRA,10,2096.5,265,1.5,0.185,16,65.7,1
FL04155,Lufthansa,LHR,FRA,23,2534.1,177,,0.56,3,-21.8,0
FL04156,Ryanair,AMS,FRA,12,2480.1,225,6.7,0.743,4,18.0,0
FL04157,Ryanair,AMS,LHR,23,1473.5,274,1.4,0.381,5,28.0,0
FL04158,AirFrance,FCO,LHR,10,2920.0,268,6.7,0.892,4,13.2,0
FL04159,AirFrance,FCO,CDG,11,1436.3,290,3.7,0.423,14,-20.2,0
FL04160,British,CDG,FCO,8,3338.9,240,3.7,,7,57.8,1
FL04161,EasyJet,FRA,LHR,9,2995.6,246,9.8,0.43,9,33.9,1
FL04162,Lufthansa,MAD,CDG,9,3463.3,232,7.3,0.841,7,-7.8,0
FL04163,EasyJet,CDG,MAD,4,3146.8,216,2.1,0.335,14,-5.5,0
FL04164,AirFrance,AMS,FRA,7,2625.1,119,2.7,0.163,25,32.4,1
FL04165,EasyJet,FRA,FCO,14,1201.5,317,4.9,0.381,10,23.4,0
FL04166,Lufthansa,CDG,AMS,21,2658.6,315,7.6,0.733,4,47.1,1
FL04167,Lufthansa,FRA,MAD,16,2768.4,270,6.8,0.105,24,-11.4,0
FL04168,British,FCO,CDG,0,1194.3,115,6.9,0.062,6,8.8,0
FL04169,Lufthansa,FCO,CDG,23,2987.9,230,2.6,,19,26.4,0
FL04170,EasyJet,FRA,CDG,8,573.9,117,,,9,17.3,0
FL04171,Lufthansa,CDG,LHR,11,1485.5,84,4.3,0.456,11,35.1,1
FL04172,EasyJet,MAD,FRA,20,670.4,139,3.1,0.332,1,36.3,1
FL04173,British,FRA,CDG,8,2602.0,314,7.2,,25,23.1,0
FL04174,AirFrance,FRA,CDG,3,553.7,302,7.5,0.256,25,34.6,1
FL04175,Ryanair,AMS,LHR,8,658.0,281,8.7,0.01,9,73.7,1
FL04176,Lufthansa,FRA,MAD,6,688.8,98,5.5,0.146,15,-4.6,0
FL04177,Lufthansa,FRA,CDG,17,2373.4,236,7.5,0.926,18,-4.6,0
FL04178,AirFrance,FCO,AMS,13,2457.6,145,9.5,0.408,4,5.6,0
FL04179,AirFrance,AMS,FCO,18,1060.2,118,6.3,0.773,9,35.8,1
FL04180,British,AMS,FCO,3,827.2,311,2.0,0.136,23,24.3,0
FL04181,Lufthansa,AMS,FCO,14,3044.4,236,4.0,0.904,20,38.8,1
FL04182,Lufthansa,FRA,MAD,1,775.7,298,2.6,0.937,14,64.0,1
FL04183,British,MAD,AMS,8,2055.9,122,,0.766,19,26.4,0
FL04184,EasyJet,LHR,MAD,6,361.5,298,5.5,0.663,15,-0.4,0
FL04185,EasyJet,AMS,CDG,0,1878.1,341,2.2,0.503,8,23.0,0
FL04186,Lufthansa,LHR,CDG,11,1754.1,171,,0.249,14,2.3,0
FL04187,EasyJet,CDG,AMS,20,824.7,122,9.8,0.812,11,21.1,0
FL04188,EasyJet,FCO,MAD,1,3121.2,294,4.8,0.087,1,-27.5,0
FL04189,British,FRA,CDG,21,1066.0,93,2.6,0.946,16,22.7,0
FL04190,EasyJet,CDG,FCO,13,1031.3,185,6.2,0.346,13,28.2,0
FL04191,EasyJet,FCO,MAD,20,3491.6,299,,0.354,17,-12.1,0
FL04192,Ryanair,CDG,FCO,1,2054.9,102,6.6,0.692,19,-13.7,0
FL04193,British,CDG,MAD,11,3151.6,231,1.7,0.288,3,40.9,1
FL04194,EasyJet,CDG,AMS,1,1489.8,172,7.8,0.969,15,8.9,0
FL04195,EasyJet,CDG,FCO,3,2739.4,338,9.1,0.877,7,-1.0,0
FL04196,British,CDG,FRA,4,2980.3,127,3.5,0.696,4,45.8,1
FL04197,EasyJet,MAD,AMS,10,1488.3,100,8.4,0.871,24,40.8,1
FL04198,EasyJet,FRA,LHR,5,2286.5,106,3.2,0.036,7,14.1,0
FL04199,British,CDG,FRA,13,1886.2,299,4.2,0.952,7,28.1,0
FL04200,AirFrance,FRA,LHR,8,2416.5,332,6.4,0.001,4,-2.0,0
FL04201,Lufthansa,CDG,AMS,17,443.2,93,5.9,0.116,8,-10.0,0
FL04202,AirFrance,AMS,LHR,7,1122.7,129,4.6,0.615,19,-13.6,0
FL04203,EasyJet,FRA,AMS,22,1964.8,261,4.6,0.018,13,8.7,0
FL04204,British,CDG,MAD,7,2809.0,227,7.4,0.718,14,54.6,1
FL04205,Lufthansa,LHR,FRA,14,2507.4,307,1.9,0.781,2,56.9,1
FL04206,Lufthansa,AMS,FRA,13,1438.2,249,9.1,0.588,13,31.4,1
FL04207,British,AMS,MAD,8,3095.3,191,7.0,0.274,7,66.0,1
FL04208,British,CDG,FRA,7,2031.5,305,8.1,0.255,24,-24.9,0
FL04209,Lufthansa,FCO,MAD,7,1508.8,98,8.6,0.438,8,24.9,0
FL04210,Ryanair,MAD,AMS,6,635.0,191,2.6,0.013,10,7.4,0
FL04211,British,LHR,AMS,17,3297.9,255,2.8,0.951,3,36.9,1
FL04212,Lufthansa,CDG,AMS,15,1590.4,82,9.4,0.089,13,50.2,1
FL04213,EasyJet,FRA,FCO,19,1726.5,161,2.2,0.422,18,62.3,1
FL04214,British,FRA,MAD,22,2343.6,101,3.7,0.337,23,54.0,1
FL04215,Lufthansa,AMS,FCO,12,919.6,181,4.4,0.39,25,22.5,0
FL04216,Ryanair,FRA,FCO,16,1552.2,102,7.4,0.988,6,31.8,1
FL04217,British,FCO,LHR,2,1402.6,183,,,20,13.5,0
FL04218,AirFrance,FRA,FCO,22,1887.8,297,1.7,,23,18.8,0
FL04219,Lufthansa,LHR,MAD,10,525.4,350,9.9,0.347,25,24.6,0
FL04220,EasyJet,AMS,FCO,3,1273.8,331,7.4,0.35,15,18.9,0
FL04221,Ryanair,LHR,FCO,4,446.6,182,8.4,,23,23.8,0
FL04222,EasyJet,MAD,AMS,10,1369.0,97,2.7,0.484,21,4.4,0
FL04223,EasyJet,FCO,CDG,20,1003.8,311,10.0,,6,37.8,1
FL04224,AirFrance,FRA,CDG,13,2650.7,156,4.9,0.641,17,5.1,0
FL04225,Lufthansa,FCO,FRA,20,1074.6,234,1.7,0.695,22,11.1,0
FL04226,Lufthansa,CDG,AMS,2,1133.4,280,,0.255,3,32.3,1
FL04227,British,MAD,FRA,0,3174.1,110,7.6,0.412,17,23.5,0
FL04228,Ryanair,AMS,MAD,4,1727.5,207,9.7,0.479,11,-37.5,0
FL04229,Ryanair,CDG,FRA,7,1252.5,321,3.5,0.193,9,43.4,1
FL04230,Lufthansa,AMS,LHR,13,2919.0,300,2.6,0.668,16,27.6,0
FL04231,Ryanair,MAD,LHR,14,1483.5,208,8.4,,25,3.0,0
FL04232,British,AMS,LHR,19,1736.6,263,4.6,0.939,6,68.3,1
FL04233,AirFrance,AMS,FRA,14,407.6,211,5.5,0.504,23,-1.0,0
FL04234,AirFrance,CDG,FCO,23,2396.2,277,8.9,0.446,9,-22.5,0
FL04235,Lufthansa,AMS,FCO,10,3195.0,155,5.7,,12,13.7,0
FL04236,Ryanair,FCO,FRA,7,378.9,318,3.2,0.27,6,15.0,0
FL04237,Ryanair,CDG,FRA,19,3170.4,212,5.8,,23,-2.1,0
FL04238,British,FCO,AMS,20,2289.8,311,9.0,0.938,6,39.0,1
FL04239,EasyJet,LHR,MAD,14,2876.7,133,5.0,0.48,18,55.1,1
FL04240,AirFrance,MAD,LHR,2,2669.8,188,5.3,0.742,24,51.7,1
FL04241,EasyJet,LHR,CDG,9,364.2,190,6.1,0.398,14,36.7,1
FL04242,EasyJet,LHR,MAD,23,2457.9,283,5.9,0.643,14,-19.5,0
FL04243,EasyJet,MAD,LHR,23,543.2,150,5.2,0.63,5,8.8,0
FL04244,British,MAD,AMS,1,3458.1,313,8.6,0.268,22,35.4,1
FL04245,British,FRA,AMS,19,751.0,313,7.2,0.315,5,13.1,0
FL04246,AirFrance,AMS,LHR,9,2727.1,194,3.2,0.129,10,25.2,0
FL04247,EasyJet,CDG,LHR,11,3102.6,345,8.7,0.557,19,-3.5,0
FL04248,British,CDG,AMS,0,1691.3,321,9.8,0.827,4,48.5,1
FL04249,Lufthansa,CDG,AMS,9,1300.7,180,9.0,0.322,1,49.1,1
FL04250,Lufthansa,LHR,FRA,23,583.3,131,9.5,0.451,25,-40.3,0
FL04251,British,CDG,MAD,18,2184.0,263,7.9,0.471,8,57.3,1
FL04252,AirFrance,FRA,AMS,17,2405.4,144,2.8,,9,65.5,1
FL04253,Lufthansa,FRA,MAD,11,1542.7,178,8.9,0.516,8,-14.6,0
FL04254,EasyJet,FCO,FRA,21,1298.1,238,5.6,0.662,7,20.3,0
FL04255,Lufthansa,MAD,AMS,6,2106.5,93,7.4,,5,32.2,1
FL04256,Lufthansa,AMS,FCO,4,2720.3,125,2.6,0.957,21,20.6,0
FL04257,Ryanair,CDG,AMS,19,2423.8,166,,0.207,16,33.3,1
FL04258,Lufthansa,CDG,FRA,16,783.3,338,7.8,0.88,2,34.4,1
FL04259,AirFrance,FRA,CDG,21,3342.0,268,9.5,0.426,14,-28.9,0
FL04260,EasyJet,AMS,CDG,7,422.0,95,,0.682,23,4.9,0
FL04261,Ryanair,MAD,FCO,0,553.6,182,8.8,0.918,14,53.5,1
FL04262,Ryanair,LHR,FRA,3,2653.2,135,9.9,0.332,21,15.1,0
FL04263,British,LHR,FCO,2,2727.4,322,9.7,0.842,20,27.4,0
FL04264,AirFrance,LHR,AMS,9,510.4,293,7.3,0.909,12,17.6,0
FL04265,British,FRA,FCO,20,952.8,283,,0.027,3,-16.6,0
FL04266,AirFrance,CDG,MAD,21,993.4,293,,0.21,10,24.5,0
FL04267,Ryanair,FCO,LHR,20,1153.6,332,1.5,0.414,4,19.4,0
FL04268,AirFrance,FRA,LHR,5,2842.0,256,7.7,0.677,18,26.3,0
FL04269,British,FCO,AMS,20,3391.9,88,3.7,0.043,14,21.5,0
FL04270,Ryanair,FRA,MAD,3,2486.1,187,3.5,0.892,21,101.1,1
FL04271,EasyJet,FCO,FRA,3,557.8,184,6.1,0.234,21,11.6,0
FL04272,EasyJet,MAD,AMS,14,2499.1,264,9.8,0.332,17,0.4,0
FL04273,EasyJet,AMS,CDG,8,2524.1,176,2.3,,17,26.4,0
FL04274,Lufthansa,FRA,FCO,20,1338.3,343,6.5,0.544,7,-17.6,0
FL04275,EasyJet,CDG,FRA,14,1808.8,122,4.3,0.555,19,-3.4,0
FL04276,Ryanair,LHR,CDG,14,1106.4,314,1.7,0.975,24,33.3,1
FL04277,British,FRA,CDG,8,345.6,109,6.0,0.844,13,80.8,1
FL04278,AirFrance,CDG,MAD,16,2923.2,235,2.0,0.965,5,68.3,1
FL04279,Lufthansa,FCO,FRA,16,3260.8,84,6.2,0.165,11,38.9,1
FL04280,EasyJet,LHR,MAD,11,1680.4,219,9.4,0.717,23,-0.8,0
FL04281,British,AMS,MAD,1,500.5,109,7.0,0.146,9,45.3,1
FL04282,AirFrance,CDG,LHR,9,1948.3,199,7.8,,13,38.4,1
FL04283,Ryanair,LHR,AMS,2,721.5,278,4.7,0.299,3,56.9,1
FL04284,AirFrance,CDG,LHR,2,827.0,186,7.3,0.455,13,-14.1,0
FL04285,Ryanair,FRA,AMS,20,1787.0,205,5.9,0.984,7,13.6,0
FL04286,Ryanair,LHR,MAD,9,1557.9,166,5.5,0.264,20,28.8,0
FL04287,AirFrance,FRA,LHR,16,2456.6,86,6.5,,25,43.2,1
FL04288,Ryanair,LHR,FCO,20,519.8,198,4.0,0.179,1,-8.0,0
FL04289,British,MAD,LHR,14,1217.4,142,8.5,0.08,12,7.0,0
FL04290,British,AMS,CDG,11,1386.6,126,6.3,0.79,6,-29.2,0
FL04291,British,MAD,FRA,7,2306.1,151,5.4,0.305,9,24.8,0
FL04292,Lufthansa,AMS,FCO,1,2422.1,91,6.6,0.459,6,-18.2,0
FL04293,EasyJet,FRA,CDG,20,2373.2,214,3.8,0.491,25,87.2,1
FL04294,AirFrance,FRA,MAD,12,739.0,270,3.0,0.281,3,78.1,1
FL04295,Lufthansa,CDG,LHR,3,662.0,113,3.7,0.084,8,2.2,0
FL04296,AirFrance,FRA,MAD,21,3206.7,150,9.0,0.024,22,16.2,0
FL04297,Lufthansa,MAD,CDG,23,1278.5,318,9.4,0.584,17,45.5,1
FL04298,Ryanair,MAD,FCO,13,2373.5,236,2.9,,15,20.0,0
FL04299,EasyJet,FRA,FCO,19,1517.0,165,7.4,0.565,17,27.1,0
FL04300,AirFrance,CDG,FCO,9,1897.1,104,8.0,0.128,4,11.2,0
FL04301,AirFrance,LHR,AMS,0,2643.1,152,7.3,0.725,8,-7.5,0
FL04302,Lufthansa,AMS,CDG,9,1043.4,137,9.8,0.985,24,-19.1,0
FL04303,British,FCO,MAD,9,2470.3,291,1.4,0.604,17,41.6,1
FL04304,AirFrance,CDG,LHR,11,1881.1,312,6.2,0.495,11,-20.8,0
FL04305,Ryanair,AMS,MAD,0,881.7,234,4.6,0.841,11,39.0,1
FL04306,Ryanair,FCO,MAD,23,2158.4,185,8.3,0.551,12,-14.7,0
FL04307,AirFrance,AMS,CDG,11,2367.6,315,1.6,0.845,17,43.9,1
FL04308,AirFrance,CDG,FRA,23,1859.5,213,6.4,0.307,8,31.4,1
FL04309,EasyJet,AMS,LHR,12,1547.1,106,5.8,0.998,15,48.1,1
FL04310,AirFrance,MAD,CDG,16,840.1,330,6.8,0.445,10,30.8,1
FL04311,British,MAD,AMS,16,2670.7,271,5.2,0.988,21,17.3,0
FL04312,British,AMS,CDG,10,1629.3,247,2.1,0.335,21,21.3,0
FL04313,Ryanair,FRA,AMS,19,1761.7,95,6.4,0.476,15,-4.7,0
FL04314,Ryanair,FRA,LHR,0,3471.2,116,1.9,0.104,16,-1.8,0
FL04315,Lufthansa,FRA,FCO,5,647.0,173,6.0,0.691,9,32.6,1
FL04316,Lufthansa,FRA,CDG,15,1801.3,261,2.4,0.308,5,37.7,1
FL04317,Ryanair,LHR,AMS,9,794.3,149,1.2,0.275,1,-12.2,0
FL04318,EasyJet,CDG,AMS,5,1503.2,160,9.6,0.107,9,36.6,1
FL04319,British,MAD,AMS,1,2293.3,311,5.0,0.055,8,77.5,1
FL04320,British,FRA,AMS,23,2986.3,179,1.5,0.422,12,26.3,0
FL04321,AirFrance,MAD,FCO,12,3213.3,138,7.9,0.541,9,6.7,0
FL04322,Lufthansa,MAD,FRA,18,3202.3,116,7.7,0.795,22,58.0,1
FL04323,Lufthansa,CDG,FCO,18,1501.0,286,3.7,0.412,8,50.6,1
FL04324,Ryanair,CDG,AMS,10,698.7,272,8.1,0.408,11,11.2,0
FL04325,British,MAD,FRA,7,558.0,218,2.9,0.179,16,65.0,1
FL04326,Lufthansa,CDG,LHR,14,1763.7,164,5.2,0.949,11,-22.7,0
FL04327,British,AMS,LHR,23,1580.7,230,7.5,,16,20.7,0
FL04328,EasyJet,FCO,AMS,14,3357.3,337,5.6,0.064,7,-61.4,0
FL04329,AirFrance,FCO,FRA,5,2498.5,157,5.8,0.965,5,32.2,1
FL04330,AirFrance,FRA,MAD,16,2866.0,283,6.7,0.55,20,38.3,1
FL04331,EasyJet,AMS,FRA,13,410.9,136,7.4,0.396,24,-13.6,0
FL04332,Lufthansa,MAD,FCO,7,928.4,320,,0.884,22,61.3,1
FL04333,EasyJet,CDG,AMS,19,2953.6,97,7.0,0.149,20,43.0,1
FL04334,Ryanair,FRA,MAD,2,2178.4,102,3.4,0.867,6,21.2,0
FL04335,British,FCO,MAD,14,3258.8,96,2.9,0.827,6,47.1,1
FL04336,Lufthansa,FRA,AMS,21,1159.3,246,8.3,,18,37.3,1
FL04337,Ryanair,CDG,LHR,18,2198.1,287,4.5,0.861,22,11.9,0
FL04338,AirFrance,CDG,AMS,16,1377.7,172,7.4,0.179,19,29.3,0
FL04339,AirFrance,MAD,FCO,9,3321.2,154,8.6,0.348,18,8.6,0
FL04340,Ryanair,MAD,AMS,2,1867.9,271,2.5,0.863,12,81.6,1
FL04341,British,AMS,LHR,13,1685.2,335,2.9,0.283,17,43.9,1
FL04342,Lufthansa,MAD,FCO,6,1555.6,137,6.7,0.389,17,53.7,1
FL04343,EasyJet,MAD,FCO,0,2034.7,91,4.3,0.051,2,15.4,0
FL04344,Ryanair,CDG,FCO,6,2514.2,88,8.9,0.56,8,27.8,0
FL04345,Lufthansa,MAD,CDG,8,754.4,137,5.3,0.177,19,22.2,0
FL04346,Lufthansa,FCO,MAD,23,2550.8,222,3.9,0.823,24,60.4,1
FL04347,Lufthansa,AMS,LHR,23,2632.5,206,7.6,0.511,5,10.1,0
FL04348,EasyJet,LHR,FCO,2,2802.3,256,1.9,0.416,3,23.9,0
FL04349,British,CDG,FCO,16,2920.3,95,6.1,,1,-2.8,0
FL04350,Lufthansa,MAD,LHR,8,2788.7,248,2.7,0.259,13,27.2,0
FL04351,EasyJet,LHR,FRA,22,2552.0,327,9.1,0.315,12,11.6,0
FL04352,AirFrance,MAD,FCO,18,900.3,175,9.2,0.097,23,41.9,1
FL04353,EasyJet,FRA,CDG,13,313.5,284,9.6,0.783,4,30.2,1
FL04354,EasyJet,FCO,CDG,23,3341.2,317,2.3,0.395,10,62.6,1
FL04355,EasyJet,CDG,LHR,16,574.3,148,5.1,0.573,19,2.2,0
FL04356,EasyJet,FRA,MAD,1,2780.9,191,7.3,0.34,3,-20.1,0
FL04357,EasyJet,MAD,AMS,20,3096.8,261,9.5,0.942,20,-8.8,0
FL04358,British,MAD,AMS,1,2670.0,150,3.5,0.709,12,77.1,1
FL04359,AirFrance,FRA,LHR,14,2433.2,217,7.1,0.297,4,18.7,0
FL04360,Lufthansa,CDG,AMS,14,1802.0,219,3.5,0.099,6,18.3,0
FL04361,Ryanair,LHR,CDG,22,2840.7,325,5.6,0.874,22,-19.5,0
FL04362,Ryanair,MAD,LHR,3,1751.8,131,,0.928,18,4.3,0
FL04363,Lufthansa,FCO,AMS,10,347.2,185,5.3,,11,26.6,0
FL04364,AirFrance,LHR,MAD,20,1664.8,183,7.4,0.065,15,70.2,1
FL04365,AirFrance,AMS,CDG,12,1036.7,180,3.4,0.702,9,56.4,1
FL04366,British,LHR,MAD,9,644.8,290,9.7,0.147,13,-2.9,0
FL04367,British,LHR,FCO,20,2194.0,210,6.0,,17,30.9,1
FL04368,AirFrance,FCO,AMS,13,2133.3,131,7.0,0.085,24,0.3,0
FL04369,Lufthansa,FRA,MAD,19,2236.1,134,3.9,0.339,7,46.2,1
FL04370,EasyJet,CDG,FRA,13,1791.0,228,1.7,0.826,11,74.5,1
FL04371,Ryanair,LHR,FRA,14,2482.2,327,8.1,0.383,3,42.1,1
FL04372,EasyJet,CDG,AMS,19,2709.3,271,8.2,0.453,17,47.8,1
FL04373,British,FRA,CDG,21,2499.9,310,6.3,0.141,2,5.5,0
FL04374,Lufthansa,AMS,LHR,2,2270.8,134,9.0,0.885,15,56.5,1
FL04375,Ryanair,FCO,AMS,12,2508.8,331,1.1,0.117,5,20.2,0
FL04376,AirFrance,MAD,FRA,10,2857.6,213,1.9,0.706,18,27.5,0
FL04377,Ryanair,CDG,FRA,19,3093.7,144,5.3,0.44,19,2.7,0
FL04378,AirFrance,FRA,LHR,11,3288.0,111,4.5,0.731,7,0.6,0
FL04379,British,FRA,MAD,5,1922.7,347,2.0,0.618,14,12.6,0
FL04380,Ryanair,LHR,MAD,17,2537.7,266,2.0,0.882,15,61.5,1
FL04381,EasyJet,LHR,FCO,11,1937.8,280,6.9,0.334,21,3.6,0
FL04382,EasyJet,FCO,MAD,6,1647.0,170,1.9,0.116,14,11.2,0
FL04383,Ryanair,LHR,MAD,19,2723.6,257,6.4,0.807,14,24.6,0
FL04384,Ryanair,AMS,LHR,19,1143.7,291,8.2,0.731,23,13.8,0
FL04385,Lufthansa,AMS,FRA,10,2522.3,221,6.2,0.769,10,34.0,1
FL04386,British,FCO,CDG,8,808.4,116,3.8,0.874,19,49.5,1
FL04387,EasyJet,MAD,AMS,4,1296.1,153,9.6,0.033,1,32.8,1
FL04388,EasyJet,FCO,MAD,0,943.4,208,4.9,0.8,8,17.4,0
FL04389,AirFrance,MAD,AMS,18,2898.2,330,7.0,,1,-8.9,0
FL04390,AirFrance,AMS,FRA,0,1860.5,196,8.2,0.726,9,47.3,1
FL04391,AirFrance,FCO,CDG,15,459.6,158,2.3,0.823,3,45.8,1
FL04392,AirFrance,CDG,FRA,18,2502.4,102,7.6,0.257,22,2.8,0
FL04393,EasyJet,LHR,FCO,18,475.4,257,3.9,0.504,23,25.9,0
FL04394,EasyJet,FRA,AMS,22,2764.0,240,5.9,0.825,8,12.1,0
FL04395,Lufthansa,LHR,FRA,20,2085.9,237,8.8,0.571,2,15.5,0
FL04396,Lufthansa,CDG,FCO,4,1242.7,186,,0.049,22,30.0,0
FL04397,Ryanair,FCO,FRA,18,431.3,267,6.1,0.291,4,62.0,1
FL04398,Lufthansa,LHR,MAD,22,2499.3,199,7.4,,25,1.8,0
FL04399,EasyJet,CDG,FCO,23,2917.0,131,5.8,0.383,1,37.7,1
FL04400,British,LHR,FRA,2,1989.9,272,6.7,0.675,22,-14.5,0
FL04401,AirFrance,AMS,CDG,4,3261.4,200,6.0,0.997,22,22.2,0
FL04402,Lufthansa,FCO,FRA,14,2246.1,242,4.2,0.659,3,10.4,0
FL04403,British,FCO,LHR,11,1234.3,311,5.7,0.98,23,8.3,0
FL04404,AirFrance,FCO,LHR,7,1907.0,214,2.3,0.475,12,53.4,1
FL04405,British,CDG,MAD,10,332.1,102,1.2,0.675,25,-0.1,0
FL04406,EasyJet,AMS,LHR,19,1388.0,125,,0.481,8,23.9,0
FL04407,Lufthansa,AMS,LHR,14,1528.8,243,9.5,0.67,6,-1.6,0
FL04408,EasyJet,AMS,FCO,18,2553.8,200,4.3,0.331,6,-10.6,0
FL04409,AirFrance,CDG,LHR,21,3253.1,266,3.7,0.849,16,43.2,1
FL04410,Ryanair,CDG,MAD,3,2855.3,318,,0.135,4,13.8,0
