user_id,genre,sub_type,hour_of_day,listen_duration_s,nb_skips,nb_likes,device_type,explicit_content,engagement_score
U0104,jazz,premium,23,51.2,1,1,mobile,1,55.04
U0377,pop,family,19,53.9,6,3,desktop,1,48.82
U0377,jazz,premium,11,234.0,3,2,desktop,0,73.5
U0154,electronic,premium,20,216.1,9,1,smart_speaker,0,50.84
U0200,classical,free,16,99.5,9,0,mobile,1,71.22
U0116,rock,family,17,90.2,1,1,mobile,1,32.14
U0054,classical,free,9,217.9,8,0,mobile,1,4.75
U0364,electronic,free,7,104.8,5,,smart_speaker,0,52.46
U0140,pop,family,6,164.0,8,5,desktop,1,18.86
U0180,pop,premium,9,257.9,0,4,desktop,0,76.83
U0220,hiphop,premium,10,39.3,5,5,desktop,1,74.53
U0436,electronic,family,12,206.1,6,1,mobile,1,16.65
U0144,pop,premium,2,228.3,2,3,desktop,0,79.02
U0261,electronic,free,22,95.4,4,0,desktop,0,56.19
U0243,rock,free,12,265.0,6,,desktop,1,43.95
U0305,hiphop,premium,0,46.3,9,3,smart_speaker,0,71.17
U0336,hiphop,free,14,199.0,8,3,desktop,1,14.23
U0069,rock,premium,15,106.4,1,3,desktop,0,63.09
U0215,jazz,family,13,78.8,3,3,desktop,1,40.55
U0233,jazz,premium,10,99.8,3,4,smart_speaker,0,61.46
U0122,hiphop,family,9,75.8,10,,smart_speaker,1,47.05
U0170,jazz,premium,15,126.7,3,5,mobile,0,85.48
U0396,electronic,family,5,46.9,3,2,smart_speaker,0,63.06
U0266,hiphop,free,11,169.8,4,5,desktop,0,31.4
U0340,hiphop,family,7,113.9,2,0,mobile,1,64.23
U0275,pop,premium,22,171.8,10,4,smart_speaker,0,52.27
U0460,jazz,family,5,113.0,7,2,desktop,1,23.22
U0401,classical,free,10,63.1,6,5,desktop,0,29.34
U0380,classical,family,15,108.8,10,0,smart_speaker,0,34.43
U0213,electronic,free,13,231.6,10,5,smart_speaker,1,43.12
U0378,pop,family,4,155.4,10,1,desktop,1,36.99
U0500,classical,premium,14,,10,3,desktop,0,47.94
U0236,classical,free,10,130.1,2,2,mobile,0,77.64
U0014,classical,free,9,90.1,7,2,desktop,0,53.67
U0388,pop,free,11,169.8,2,0,smart_speaker,0,76.8
U0171,pop,premium,2,291.3,7,3,desktop,1,74.97
U0424,pop,free,3,135.6,4,4,mobile,0,47.32
U0152,rock,premium,10,260.9,5,5,smart_speaker,0,82.04
U0173,jazz,family,12,237.7,9,,smart_speaker,1,62.89
U0391,hiphop,premium,1,219.8,7,,desktop,0,47.95
U0461,jazz,free,10,134.9,3,3,smart_speaker,0,48.4
U0222,rock,premium,20,111.1,10,2,smart_speaker,0,5.45
U0385,rock,premium,14,182.4,10,,smart_speaker,0,47.79
U0445,classical,premium,4,263.2,1,1,desktop,1,48.92
U0323,jazz,free,13,160.5,2,,smart_speaker,0,63.32
U0069,pop,free,4,88.2,2,4,smart_speaker,0,64.88
U0428,pop,free,11,240.9,10,4,desktop,1,34.68
U0219,pop,premium,17,46.4,10,4,mobile,0,25.06
U0004,jazz,family,22,143.4,0,,smart_speaker,0,11.55
U0446,jazz,free,7,277.2,7,1,mobile,0,23.45
U0171,classical,family,23,198.3,9,5,desktop,0,45.22
U0432,classical,family,1,47.9,6,3,smart_speaker,1,27.71
U0466,jazz,family,9,85.1,6,,smart_speaker,0,59.4
U0039,hiphop,family,0,52.2,10,5,desktop,0,49.59
U0187,electronic,free,20,194.1,3,0,smart_speaker,1,32.58
U0060,jazz,free,10,200.3,0,1,desktop,1,75.49
U0288,classical,family,17,215.9,8,,desktop,1,7.27
U0211,jazz,family,22,126.2,1,4,smart_speaker,0,26.63
U0457,electronic,premium,21,108.1,1,4,mobile,1,57.02
U0051,electronic,free,7,239.5,1,3,desktop,1,52.69
U0185,rock,free,16,119.7,8,3,smart_speaker,0,17.18
U0097,classical,premium,4,38.8,8,4,smart_speaker,0,48.06
U0325,jazz,premium,16,194.4,8,,desktop,0,27.61
U0242,rock,free,4,291.1,8,5,smart_speaker,1,41.95
U0130,classical,premium,17,81.0,0,2,smart_speaker,0,88.19
U0008,jazz,free,23,57.3,6,,mobile,0,9.81
U0156,electronic,family,3,238.2,2,5,desktop,0,35.11
U0372,classical,premium,21,115.9,3,3,mobile,1,74.73
U0052,rock,family,22,240.5,9,0,mobile,0,49.39
U0339,rock,free,10,99.1,7,0,mobile,0,55.57
U0081,jazz,family,1,232.4,2,3,mobile,0,47.16
U0419,hiphop,family,18,53.8,10,,mobile,0,30.75
U0012,pop,premium,14,133.0,5,3,smart_speaker,1,100
U0096,rock,family,23,295.8,3,2,mobile,1,31.13
U0090,classical,free,23,208.9,10,,mobile,0,47.08
U0315,jazz,free,19,278.4,4,5,mobile,1,46.87
U0229,hiphop,free,2,,8,3,desktop,0,76.52
U0427,jazz,family,2,276.6,7,4,smart_speaker,0,27.17
U0304,jazz,family,11,144.5,3,1,mobile,0,57.72
U0066,classical,premium,4,171.6,10,4,smart_speaker,0,64.38
U0039,electronic,premium,5,239.2,10,5,desktop,0,22.62
U0321,jazz,premium,16,296.6,3,2,desktop,0,74.1
U0453,rock,premium,2,34.1,1,2,desktop,1,85.53
U0095,pop,premium,7,159.1,10,0,desktop,1,55.11
U0457,hiphop,premium,0,64.3,0,4,desktop,1,63.57
U0334,hiphop,family,18,169.9,7,2,desktop,1,52.88
U0179,pop,premium,22,108.3,9,1,smart_speaker,1,70.12
U0098,rock,family,13,285.3,7,0,smart_speaker,1,58.58
U0183,electronic,free,4,,1,3,mobile,1,34.3
U0490,electronic,premium,18,93.6,2,4,mobile,1,56.91
U0487,pop,premium,12,197.8,10,5,desktop,1,70.9
U0021,hiphop,free,3,172.3,9,0,mobile,0,28.76
U0123,classical,free,6,116.9,5,4,desktop,0,28.44
U0155,rock,free,12,225.5,4,4,smart_speaker,1,61.77
U0229,pop,premium,14,164.2,0,0,desktop,1,57.05
U0035,hiphop,family,8,105.4,0,3,desktop,1,33.17
U0312,rock,premium,12,44.1,4,3,smart_speaker,1,42.44
U0276,classical,free,13,75.6,7,5,mobile,1,49.04
U0225,classical,family,9,63.9,3,1,smart_speaker,0,60.85
U0425,classical,free,10,118.3,4,1,desktop,1,62.92
U0339,hiphop,family,14,38.1,7,5,mobile,1,63.32
U0329,pop,premium,20,121.1,3,,mobile,0,78.68
U0054,rock,premium,5,188.7,1,4,smart_speaker,1,64.06
U0354,rock,premium,1,122.3,10,1,desktop,0,47.51
U0221,jazz,free,20,276.4,4,2,mobile,0,76.49
U0013,rock,free,1,31.0,4,3,mobile,1,22.9
U0489,electronic,free,23,154.6,0,3,mobile,1,40.88
U0018,pop,family,7,293.0,9,5,smart_speaker,0,74.46
U0217,electronic,premium,1,183.4,10,5,desktop,1,41.07
U0180,rock,free,12,274.9,1,5,mobile,0,66.77
U0292,hiphop,premium,12,110.3,6,1,mobile,1,30.32
U0494,hiphop,premium,3,157.6,2,3,mobile,1,64.39
U0139,electronic,free,8,78.5,7,2,mobile,0,60.01
U0024,hiphop,premium,5,181.6,4,4,desktop,0,72.39
U0277,electronic,premium,1,238.9,10,4,desktop,0,74.89
U0391,classical,free,3,247.8,0,1,smart_speaker,0,69.22
U0495,rock,free,6,120.6,4,4,mobile,1,57.77
U0323,rock,premium,8,194.6,8,0,desktop,0,73.65
U0203,electronic,family,11,114.0,7,1,smart_speaker,1,5.24
U0062,jazz,family,12,134.1,0,5,desktop,0,38.44
U0339,electronic,family,11,52.3,0,2,mobile,1,44.47
U0017,rock,family,21,279.7,0,1,desktop,1,69.62
U0231,rock,premium,12,238.3,6,,smart_speaker,1,67.21
U0044,classical,family,1,116.5,6,1,mobile,1,42.68
U0417,hiphop,family,10,123.9,2,1,smart_speaker,0,51.04
U0150,rock,free,4,193.9,5,2,mobile,1,53.23
U0200,pop,premium,12,160.8,2,2,smart_speaker,0,45.17
U0008,hiphop,family,17,299.2,4,,mobile,0,56.41
U0058,jazz,family,18,135.0,8,5,smart_speaker,0,57.81
U0012,hiphop,family,11,94.4,0,,mobile,1,90.28
U0210,electronic,free,8,31.5,2,1,mobile,1,68.56
U0136,rock,family,3,157.5,7,3,smart_speaker,0,36.45
U0371,electronic,family,19,184.1,4,3,smart_speaker,0,47.73
U0374,electronic,free,12,265.5,8,2,mobile,1,23.36
U0316,jazz,family,16,275.7,6,5,smart_speaker,0,43.68
U0260,pop,family,17,46.8,0,1,desktop,0,65.12
U0169,rock,free,15,99.9,6,1,smart_speaker,1,20.36
U0459,rock,free,10,94.3,5,,mobile,1,44.9
U0096,classical,premium,8,53.0,10,5,mobile,1,13.69
U0205,rock,premium,18,267.3,3,3,desktop,0,100
U0166,rock,family,18,230.8,7,,smart_speaker,0,36.12
U0109,rock,family,0,82.2,9,5,mobile,1,64.75
U0028,hiphop,free,13,209.4,8,0,desktop,1,74.62
U0446,hiphop,family,11,197.0,9,,smart_speaker,1,67.52
U0032,electronic,free,4,104.2,4,4,desktop,0,75.38
U0121,hiphop,family,0,83.2,10,1,desktop,0,69.07
U0255,hiphop,premium,8,103.8,2,1,smart_speaker,1,47.27
U0331,pop,family,18,81.8,8,5,smart_speaker,0,69.76
U0233,jazz,free,1,189.5,5,5,smart_speaker,1,26.28
U0377,rock,free,5,36.6,5,2,mobile,0,34.26
U0345,electronic,premium,7,148.7,1,5,mobile,1,46.21
U0413,rock,premium,8,53.0,5,1,mobile,0,60.62
U0279,classical,free,22,38.8,8,5,smart_speaker,1,39.46
U0283,electronic,free,5,281.4,5,5,smart_speaker,1,52.95
U0289,electronic,family,16,145.3,2,2,smart_speaker,0,23.02
U0155,jazz,free,23,56.9,3,3,mobile,0,39.35
U0042,hiphop,free,13,116.1,3,5,mobile,1,55.6
U0407,electronic,free,12,64.3,4,3,smart_speaker,1,79.46
U0233,classical,family,9,209.0,6,3,mobile,1,32.12
U0073,pop,premium,2,75.8,3,,mobile,1,72.56
U0232,jazz,family,22,134.0,4,2,mobile,0,51.11
U0074,electronic,premium,11,62.6,5,0,desktop,1,74.15
U0120,classical,family,8,,9,1,desktop,1,32.86
U0177,hiphop,premium,18,187.1,1,2,smart_speaker,0,65.6
U0375,pop,free,16,117.0,8,1,mobile,0,76.57
U0077,classical,family,13,88.4,4,2,smart_speaker,1,65.56
U0452,hiphop,premium,7,168.2,6,5,smart_speaker,0,40.37
U0365,electronic,family,8,216.9,3,1,smart_speaker,1,21.96
U0414,hiphop,premium,6,122.5,5,1,smart_speaker,1,91.47
U0414,pop,premium,21,196.1,8,1,smart_speaker,1,58.6
U0311,classical,family,14,170.5,5,2,mobile,1,69.16
U0359,classical,premium,7,272.2,1,0,desktop,1,59.99
U0297,hiphop,premium,12,275.6,8,2,desktop,1,15.33
U0012,jazz,free,23,160.9,7,0,mobile,1,17.49
U0417,rock,free,14,207.9,7,4,desktop,1,16.47
U0331,pop,family,0,207.0,1,2,mobile,1,36.96
U0487,hiphop,free,11,103.4,1,4,mobile,0,27.87
U0301,rock,premium,2,86.9,0,,smart_speaker,1,33.42
U0226,jazz,family,14,184.5,5,2,mobile,0,45.42
U0097,electronic,family,0,289.2,7,5,desktop,1,26.32
U0423,hiphop,free,6,284.7,10,2,smart_speaker,1,33.77
U0293,pop,free,22,84.0,0,2,mobile,0,25.23
U0339,jazz,family,23,187.0,3,5,smart_speaker,0,73.66
U0149,pop,premium,21,268.7,3,5,smart_speaker,0,90.51
U0389,electronic,premium,3,250.8,1,4,mobile,0,75.77
U0344,pop,premium,21,74.5,3,,desktop,1,92.5
U0044,electronic,free,17,280.8,2,1,smart_speaker,0,69.85
U0296,electronic,premium,0,67.9,10,3,smart_speaker,1,30.07
U0338,pop,free,19,81.1,4,3,smart_speaker,0,61.77
U0128,classical,family,22,112.7,0,1,smart_speaker,1,81.61
U0244,electronic,premium,19,116.6,9,,smart_speaker,0,63.79
U0319,electronic,premium,15,271.6,9,2,mobile,0,26.86
U0113,rock,family,5,292.0,5,2,smart_speaker,0,64.14
U0355,jazz,family,12,196.2,2,4,desktop,1,63.34
U0001,electronic,free,20,273.9,10,2,desktop,1,41.16
U0159,hiphop,family,4,,4,,mobile,1,27.45
U0053,electronic,family,14,196.1,0,2,smart_speaker,0,58.44
U0014,rock,free,0,58.6,0,3,mobile,0,31.13
U0306,hiphop,free,19,254.8,5,0,mobile,1,48.7
U0029,electronic,free,15,145.1,10,1,smart_speaker,0,59.84
U0199,hiphop,premium,17,77.1,2,3,mobile,0,89.33
U0110,jazz,premium,18,123.9,2,2,desktop,1,72.16
U0307,electronic,premium,19,,9,2,mobile,1,57.68
U0471,rock,premium,13,233.9,8,1,desktop,1,77.03
U0220,jazz,premium,13,126.7,10,3,desktop,0,31.87
U0288,hiphop,premium,1,191.8,9,2,desktop,0,30.26
U0316,rock,premium,13,30.8,2,3,smart_speaker,1,66.62
U0024,electronic,family,1,110.8,6,0,smart_speaker,1,19.02
U0094,classical,premium,1,57.6,2,2,mobile,0,17.48
U0315,rock,free,10,79.8,3,1,smart_speaker,1,45.41
U0450,rock,premium,12,288.2,1,2,smart_speaker,1,25.69
U0437,hiphop,family,2,56.3,10,2,desktop,1,54.72
U0280,jazz,free,20,91.3,8,2,smart_speaker,0,33.8
U0178,rock,premium,20,222.3,2,5,desktop,1,45.15
U0023,pop,family,2,111.5,9,0,mobile,0,31.67
U0311,hiphop,free,6,36.9,8,0,mobile,1,49.96
U0165,classical,premium,20,197.0,7,2,mobile,0,96.48
U0186,classical,premium,11,86.1,10,2,smart_speaker,1,36.8
U0009,electronic,family,9,266.6,2,3,desktop,1,54.91
U0427,hiphop,family,14,118.8,5,2,mobile,0,44.77
U0389,hiphop,free,14,186.4,6,0,smart_speaker,1,24.52
U0344,hiphop,family,8,235.3,1,4,desktop,0,29.96
U0402,jazz,family,11,73.2,7,5,desktop,0,50.05
U0213,classical,family,3,134.9,10,2,smart_speaker,0,45.76
U0092,hiphop,premium,3,,2,2,mobile,0,37.9
U0320,jazz,premium,18,133.6,1,3,mobile,1,73.59
U0475,electronic,family,13,158.7,9,5,smart_speaker,1,38.53
U0044,rock,family,17,270.5,8,0,mobile,0,39.56
U0349,pop,free,23,245.0,9,5,mobile,0,13.73
U0137,rock,free,8,274.4,0,0,mobile,1,51.33
U0126,electronic,family,15,196.4,0,5,mobile,0,52.28
U0089,rock,family,1,283.3,2,2,desktop,1,56.19
U0058,classical,premium,16,240.1,1,2,smart_speaker,1,43.0
U0412,pop,premium,4,122.0,9,0,smart_speaker,0,58.97
U0050,hiphop,free,22,246.2,10,1,smart_speaker,0,34.82
U0253,electronic,premium,6,90.5,0,5,smart_speaker,1,57.28
U0047,hiphop,free,7,123.8,1,4,mobile,0,40.43
U0322,jazz,free,19,216.0,9,2,desktop,1,37.09
U0005,electronic,free,13,168.8,1,2,mobile,1,81.24
U0337,hiphop,premium,9,201.8,10,3,mobile,0,26.41
U0171,pop,family,3,103.1,9,5,smart_speaker,1,0.81
U0068,classical,free,16,283.9,9,2,smart_speaker,1,47.21
U0239,rock,family,1,97.7,4,5,mobile,1,72.98
U0211,rock,family,8,284.2,6,2,desktop,1,25.68
U0159,classical,free,9,73.2,2,4,smart_speaker,1,30.75
U0163,pop,family,19,36.7,3,3,smart_speaker,1,35.15
U0115,hiphop,family,19,164.8,4,4,mobile,1,64.83
U0459,rock,family,14,299.6,4,1,desktop,0,24.28
U0408,pop,family,6,212.9,4,1,desktop,1,45.62
U0118,hiphop,free,1,276.8,9,1,desktop,0,79.61
U0083,rock,family,19,199.3,7,1,mobile,1,22.28
U0001,classical,premium,16,202.8,5,4,mobile,1,88.5
U0310,jazz,premium,3,180.3,5,4,smart_speaker,0,64.55
U0467,pop,family,19,181.6,7,5,smart_speaker,0,32.22
U0131,rock,free,21,231.2,5,2,mobile,0,36.52
U0347,hiphop,family,3,150.1,10,,mobile,0,34.36
U0424,electronic,free,0,51.9,7,3,mobile,0,29.12
U0332,rock,free,21,245.0,7,1,desktop,1,39.52
U0015,hiphop,free,4,274.3,5,4,smart_speaker,1,91.48
U0040,pop,free,9,183.6,8,5,mobile,1,67.55
U0320,jazz,free,1,184.0,10,2,mobile,0,14.97
U0479,classical,premium,15,126.3,6,0,mobile,0,19.65
U0385,rock,premium,14,61.6,2,3,mobile,1,100
U0189,pop,free,1,,6,4,desktop,1,67.6
U0244,electronic,free,17,245.4,10,0,smart_speaker,1,71.98
U0188,classical,free,12,42.8,2,4,mobile,0,36.95
U0498,rock,premium,3,190.9,8,5,mobile,0,37.87
U0195,rock,free,14,,0,3,smart_speaker,1,64.38
U0082,rock,family,5,259.2,6,5,smart_speaker,1,34.73
U0114,pop,premium,19,130.1,9,0,mobile,1,37.16
U0437,jazz,free,6,296.8,4,3,desktop,0,40.54
U0467,electronic,premium,12,112.1,7,2,desktop,1,76.64
U0388,rock,family,1,241.1,4,1,desktop,1,49.58
U0273,pop,premium,8,52.4,10,0,smart_speaker,0,42.45
U0249,rock,free,3,63.2,6,1,smart_speaker,1,11.53
U0048,pop,family,20,214.1,4,2,mobile,0,43.07
U0431,electronic,premium,19,46.4,8,4,mobile,0,34.73
U0368,electronic,premium,11,204.1,3,2,desktop,1,44.45
U0396,electronic,premium,8,228.1,2,5,mobile,1,35.97
U0272,rock,premium,10,99.1,7,4,desktop,0,75.17
U0442,electronic,premium,15,236.0,3,,smart_speaker,0,44.4
U0003,classical,premium,14,240.0,9,0,mobile,0,69.7
U0212,hiphop,free,20,181.9,9,2,mobile,0,30.02
U0055,pop,free,23,245.1,5,5,desktop,0,47.35
U0249,jazz,premium,1,250.0,0,1,desktop,0,33.57
U0324,pop,free,9,140.0,1,3,mobile,1,37.16
U0168,classical,free,12,224.4,2,5,smart_speaker,1,25.37
U0492,pop,premium,2,268.9,3,3,mobile,1,39.7
U0303,pop,family,14,218.5,7,5,mobile,1,78.2
U0407,rock,premium,11,162.4,6,0,mobile,0,66.69
U0418,hiphop,premium,9,190.5,7,,smart_speaker,0,19.54
U0323,electronic,family,12,264.0,8,,mobile,0,38.44
U0233,pop,free,15,35.6,0,1,mobile,0,40.23
U0203,classical,free,19,,1,0,mobile,0,79.39
U0376,hiphop,family,6,226.1,1,,desktop,1,40.3
U0266,hiphop,free,1,59.7,9,0,desktop,0,52.84
U0186,pop,family,12,66.5,9,4,smart_speaker,1,17.54
U0229,rock,free,2,160.9,2,2,desktop,1,43.53
U0142,electronic,free,22,169.9,2,2,smart_speaker,0,40.93
U0239,jazz,family,10,,2,2,smart_speaker,0,45.37
U0117,pop,family,14,107.6,7,0,smart_speaker,0,31.97
U0080,pop,premium,2,196.2,10,1,mobile,1,58.87
U0237,jazz,premium,16,78.0,7,3,mobile,0,10.4
U0428,jazz,family,13,218.5,6,3,desktop,0,48.64
U0406,electronic,family,13,114.2,9,5,mobile,1,58.44
U0253,pop,premium,9,190.7,4,2,smart_speaker,1,85.16
U0237,electronic,free,7,273.1,7,1,desktop,0,33.97
U0383,classical,free,20,170.7,7,1,mobile,1,49.76
U0388,electronic,family,20,164.9,4,2,desktop,1,43.71
U0141,electronic,free,6,38.1,0,0,desktop,0,35.88
U0495,classical,premium,11,84.3,8,1,mobile,0,52.19
U0490,jazz,family,7,134.7,8,1,smart_speaker,1,60.48
U0156,classical,family,4,292.8,3,4,smart_speaker,0,14.95
U0120,electronic,premium,20,243.9,1,5,desktop,1,93.85
U0046,pop,free,11,172.6,10,1,mobile,0,40.25
U0313,jazz,free,17,126.7,7,3,desktop,0,49.55
U0308,hiphop,family,11,,7,4,mobile,0,69.41
U0190,pop,free,20,180.3,1,,smart_speaker,1,47.05
U0250,rock,free,0,120.7,9,3,smart_speaker,1,48.13
U0284,pop,family,16,263.1,2,3,desktop,0,72.26
U0041,electronic,free,14,262.1,8,3,mobile,1,20.59
U0436,rock,premium,23,66.2,3,,desktop,1,78.81
U0102,classical,family,6,226.5,1,2,smart_speaker,0,57.24
U0372,classical,premium,9,126.1,4,2,mobile,1,51.97
U0486,classical,premium,5,120.1,9,4,smart_speaker,0,43.47
U0409,jazz,premium,11,37.1,10,1,mobile,0,17.24
U0205,pop,free,15,116.9,4,4,smart_speaker,0,78.46
U0226,electronic,family,17,282.0,6,1,mobile,1,69.67
U0005,pop,family,21,64.5,5,1,smart_speaker,1,70.85
U0094,electronic,premium,12,152.7,7,1,mobile,0,73.17
U0369,hiphop,free,3,55.6,1,,desktop,0,60.79
U0342,rock,premium,17,68.4,4,5,mobile,0,44.59
U0160,rock,family,15,158.4,7,1,desktop,0,39.81
U0357,electronic,family,21,276.5,5,2,smart_speaker,0,49.31
U0110,classical,premium,8,240.3,1,1,mobile,0,100
U0216,electronic,family,21,158.4,4,5,desktop,1,36.66
U0226,rock,free,22,262.6,5,,desktop,1,64.35
U0054,electronic,family,4,177.6,6,4,desktop,1,12.41
U0106,pop,free,2,234.3,8,0,mobile,1,70.07
U0065,pop,family,1,217.2,0,3,mobile,0,36.07
U0167,rock,free,19,145.4,5,1,smart_speaker,0,73.18
U0377,rock,family,16,51.2,10,2,smart_speaker,1,61.44
U0016,pop,premium,20,121.0,10,3,smart_speaker,1,68.23
U0149,pop,family,9,251.9,5,4,mobile,0,50.6
U0188,rock,free,22,40.7,7,3,smart_speaker,1,38.96
U0029,hiphop,free,5,263.9,0,3,desktop,1,19.02
U0183,pop,family,11,145.2,0,4,desktop,1,53.25
U0434,electronic,free,4,294.0,7,0,smart_speaker,1,13.22
U0386,jazz,free,18,106.6,3,3,mobile,0,19.13
U0035,classical,family,21,273.5,7,5,mobile,0,42.98
U0329,rock,premium,2,166.6,9,4,mobile,1,62.27
U0066,pop,premium,10,,8,3,smart_speaker,1,52.27
U0017,classical,premium,22,257.4,2,1,desktop,0,46.31
U0352,classical,family,7,59.0,6,2,smart_speaker,0,36.04
U0043,classical,premium,9,61.2,5,5,desktop,1,78.22
U0402,jazz,premium,19,162.8,10,0,smart_speaker,0,39.41
U0397,jazz,free,12,59.6,2,2,desktop,0,36.41
U0274,pop,family,6,93.3,5,,mobile,1,47.57
U0304,hiphop,family,16,150.4,10,3,smart_speaker,1,26.55
U0130,classical,free,3,270.0,7,4,smart_speaker,0,21.34
U0167,classical,family,15,105.5,0,2,mobile,0,71.3
U0175,pop,free,9,132.4,0,5,desktop,1,53.47
U0354,electronic,free,17,102.0,7,0,mobile,1,2.93
U0174,electronic,free,20,255.7,10,0,mobile,1,15.62
U0313,electronic,family,19,143.8,6,1,smart_speaker,0,66.98
U0419,hiphop,family,1,270.8,3,3,desktop,1,50.9
U0442,electronic,family,17,188.1,1,0,smart_speaker,0,82.49
U0029,pop,free,21,104.3,9,2,smart_speaker,0,36.42
U0249,rock,family,23,250.2,0,5,mobile,1,27.4
U0145,hiphop,family,11,285.5,4,4,desktop,1,49.76
U0438,classical,family,22,197.2,5,4,desktop,0,25.42
U0448,classical,free,14,192.4,4,5,smart_speaker,0,61.05
U0091,rock,family,22,125.7,0,5,smart_speaker,0,67.64
U0391,hiphop,family,16,136.0,6,5,smart_speaker,1,28.87
U0198,jazz,free,20,43.4,5,2,mobile,0,37.03
U0087,pop,family,14,131.0,1,1,mobile,1,25.67
U0244,hiphop,free,7,200.2,9,5,mobile,0,43.23
U0403,electronic,family,18,224.0,7,,desktop,0,33.59
U0036,rock,family,18,162.5,2,5,mobile,1,41.98
U0165,hiphop,free,8,296.5,1,1,smart_speaker,0,61.07
U0329,classical,family,22,96.2,1,0,mobile,1,68.65
U0022,jazz,free,0,105.5,10,1,desktop,1,21.37
U0128,rock,free,6,201.0,4,,smart_speaker,1,36.72
U0263,classical,premium,12,50.2,7,3,smart_speaker,1,74.79
U0091,pop,free,3,163.8,4,1,mobile,1,75.88
U0463,hiphop,premium,0,162.4,9,0,mobile,0,56.34
U0479,jazz,family,12,198.0,6,5,desktop,0,52.56
U0201,rock,premium,2,160.7,6,5,smart_speaker,1,52.74
U0473,rock,premium,16,232.7,7,3,mobile,0,29.91
U0303,classical,free,22,193.4,1,5,smart_speaker,1,34.67
U0327,pop,free,4,148.4,6,5,desktop,1,18.15
U0227,classical,premium,6,,0,4,desktop,0,56.56
U0460,jazz,family,9,53.7,8,5,smart_speaker,1,39.63
U0262,hiphop,family,8,82.2,2,,smart_speaker,0,17.5
U0257,hiphop,free,20,157.0,5,5,desktop,1,66.12
U0147,jazz,premium,22,134.4,5,4,mobile,1,70.11
U0467,classical,free,7,76.8,7,2,mobile,0,22.47
U0202,jazz,free,22,227.3,0,2,desktop,1,31.58
U0338,hiphop,premium,5,207.6,7,0,mobile,0,83.45
U0495,classical,free,15,46.4,2,4,smart_speaker,1,28.32
U0123,classical,family,12,192.8,10,5,mobile,0,16.29
U0101,electronic,free,16,146.0,8,5,desktop,0,36.98
U0286,electronic,premium,17,299.4,5,1,mobile,1,38.3
U0414,electronic,family,22,93.6,8,1,smart_speaker,1,9.45
U0193,classical,premium,19,210.1,3,1,smart_speaker,1,28.78
U0203,hiphop,free,23,208.9,6,0,mobile,1,17.56
U0413,classical,premium,14,91.8,9,4,mobile,0,47.55
U0296,hiphop,premium,13,242.6,9,0,desktop,0,64.25
U0081,jazz,free,12,221.5,3,4,smart_speaker,1,61.56
U0200,jazz,free,16,240.6,1,3,desktop,0,31.23
U0122,jazz,premium,5,138.8,3,2,desktop,0,77.67
U0339,electronic,family,10,,7,5,smart_speaker,1,48.0
U0182,classical,free,0,249.2,8,5,smart_speaker,0,56.4
U0500,jazz,family,10,281.0,1,4,mobile,1,44.62
U0370,classical,premium,11,255.8,5,3,desktop,1,37.19
U0032,hiphop,premium,23,193.4,7,1,mobile,0,60.69
U0374,electronic,free,10,94.0,0,,desktop,0,44.48
U0397,jazz,family,1,158.6,6,4,desktop,1,52.05
U0020,jazz,free,8,265.1,6,5,mobile,0,75.76
U0265,pop,free,1,265.5,0,,smart_speaker,0,70.99
U0178,classical,free,18,72.3,2,2,desktop,1,89.04
U0174,rock,free,5,112.0,8,2,desktop,0,24.7
U0192,electronic,free,14,191.9,3,1,smart_speaker,0,29.14
U0299,jazz,family,1,124.3,10,3,smart_speaker,1,60.98
U0419,rock,premium,3,47.2,2,3,desktop,0,72.99
U0258,electronic,free,2,81.5,0,4,smart_speaker,0,73.9
U0068,classical,premium,16,234.6,9,4,smart_speaker,0,25.53
U0329,rock,family,9,69.0,8,2,desktop,0,44.98
U0050,rock,family,13,219.5,8,4,smart_speaker,1,33.09
U0314,classical,free,17,103.5,0,1,smart_speaker,1,40.11
U0395,rock,premium,20,43.9,5,3,desktop,1,35.05
U0205,hiphop,free,7,,0,3,mobile,1,38.36
U0006,pop,free,21,89.7,5,,desktop,1,79.0
U0222,pop,premium,0,196.7,8,5,desktop,1,33.92
U0109,hiphop,family,22,187.6,9,2,mobile,1,25.74
U0291,classical,free,22,264.8,1,4,smart_speaker,1,72.58
U0071,hiphop,premium,8,275.5,4,5,smart_speaker,0,45.57
U0052,pop,family,18,,6,5,mobile,0,48.12
U0283,pop,free,7,,8,2,desktop,0,40.57
U0274,pop,free,9,246.1,2,2,smart_speaker,0,66.14
U0461,classical,premium,13,39.2,10,4,mobile,0,27.03
U0185,classical,family,21,267.7,3,2,desktop,1,75.24
U0161,jazz,free,21,215.8,5,0,smart_speaker,0,78.84
U0233,classical,family,8,225.5,1,4,smart_speaker,0,41.4
U0403,pop,premium,8,55.0,9,2,desktop,0,40.91
U0019,pop,premium,11,68.2,6,4,smart_speaker,1,44.93
U0121,electronic,family,12,281.4,7,2,smart_speaker,1,35.5
U0024,rock,family,7,279.1,2,4,mobile,1,15.12
U0262,jazz,family,20,205.0,1,1,smart_speaker,0,58.8
U0365,jazz,family,1,233.0,3,2,mobile,0,31.93
U0059,pop,premium,0,166.8,7,2,desktop,0,50.74
U0384,rock,free,19,231.7,7,0,smart_speaker,1,48.87
